Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
13176,US10959609B1,Illuminated suction device,Jeffrey Ralph Swift|Adrienne Clark|Peter L. Domenicali|Jason Swift|Matthew Traub,Onetrac Surgical Llc,37,2021-03-30,2021-03-30,2021-02-09,Active,,"plano-convex lens|2,aspherical lens|1,plano convex|6,aspheric lens|1,single lens|2",polymer|8,,,"=HYPERLINK(""https://patents.google.com/patent/US10959609B1/en"")",7,,"US559122A,US659182A,US2247458A,US2235979A,US2482971A,US2592190A,US3332414A,US3324850A,US3532088A,US3595222A,US3638644A,US3675641A,US3592199A,US3716047A,US3815585A,US3729006A,DE2128855A1,US3826248A,US3762400A,US3851642A,US3769968A,US3789835A,US3945371A,US3934578A,US3978850A,US4210133A,US4067323A,US4156424A,US4263899A,US4226228A,US4300541A,US4502468A,US4638792A,US4337763A,US4527553A,US4432351A,FR2490478A1,US4934352A,US4492220A,US4546761A,US5329938A,US5179938A,US4551129A,US4562832A,US4566439A,US4619248A,US4574784A,US4607623A,EP0190014A2,US4597383A,US5054906A,US4766887A,US4807600A,US4884559A,US4971036A,US5179937A,US4905670A,US5143054A,US5026368A,US5063908A,US5018507A,US5174278A,USD337384S,US5165387A,US5427152A,US5222271A,US5318009A,US5588952A,US5465709A,US5879304A,US5512038A,US5438976A,US5840013A,US5499964A,US5695492A,CN2239235Y,US6504985B2,US5873820A,US5553627A,US6036713A,US5846249A,US6589168B2,CN2265156Y,US5716329A,US5785648A,US6176824B1,WO1998025512A1,US6277067B1,US6394111B1,US6080105A,US7306559B2,US20030095781A1,US5916150A,US6436033B2,US5865729A,US6036638A,US6217512B1,US6130520A,US5888195A,US5967971A,US5899854A,US6450952B1,US6468206B1,US6001077A,US6413208B1,US6487440B2,US6359644B1,US6319199B1,US20020038076A1,US6626825B2,US6361489B1,US20020038075A1,US6186944B1,US6254247B1,US6004265A,US20020022769A1,US6379296B1,US6048308A,US6231506B1,US6676598B2,US6428180B1,EP1074224A2,US6523973B2,US6231505B1,DE60033612T2,WO2001037739A1,US6663576B2,US20010029044A1,US6761687B1,US20040054260A1,WO2001062137A2,US6432045B2,RU2187972C2,US6416465B2,US6379299B1,US6569091B2,US20040026829A1,US6346085B1,US6468232B1,US6432049B1,US6616603B1,US20050093718A1,US20020055670A1,US6830547B2,US6394950B1,US20020165435A1,US20050085699A1,US20020115909A1,US6595917B2,US20020156350A1,US20030158502A1,US20020198471A1,US6524259B2,US8052702B2,US20030105387A1,US6719688B2,CN2516109Y,US20030139673A1,US20030187331A1,US20050065496A1,US6896653B1,US20050215858A1,US20030176772A1,WO2003082123A2,US20040004846A1,US7029439B2,US20040141175A1,US9820729B2,WO2004064624A1,CN1717195A,RU2308873C2,US7878973B2,US20060189847A1,US20070066872A1,US20040183482A1,US7276025B2,US7014340B2,US20040184288A1,US20040186355A1,USD520464S1,US7223223B2,CN1565664A,CN2629738Y,US7492116B2,US20050085723A1,US20050125015A1,CN2668152Y,US20090018400A1,US20050159649A1,US20050192482A1,US20110275894A1,DE202004002963U1,US7736304B2,US8142353B2,US20180125336A1,US20050240081A1,US20050277811A1,US20070043264A1,US20060084843A1,US20070100212A1,US7909759B2,US20060155276A1,DE202005019780U1,US20060200186A1,US20120055470A1,US20080269565A1,WO2006107877A2,CN101179982A,US20170172404A1,US9332898B2,US20080228038A1,WO2006121530A2,US20180153391A1,US20090287192A1,US9883792B2,WO2006107878A2,US8157728B2,US8435175B2,US8388523B2,US20090275803A1,US20170224206A1,US20070060795A1,US20070060938A1,US20070208226A1,US9844364B2,US20130324801A1,US9271709B2,US9271710B2,US9820638B2,US20130102887A1,US20170065282A1,US20070230167A1,US7758203B2,US8142352B2,US20070230164A1,US20070270866A1,US20070255110A1,US8012089B2,US9877639B2,US9241617B2,US8047987B2,US20070287888A1,US20080002426A1,US8596847B2,US20100190129A1,US8628879B2,US20080113312A1,US20100036382A1,US20080221569A1,US8162826B2,US20080269564A1,US20080278936A1,CN201055387Y,US8251898B2,US20090069634A1,US7631981B2,US20090097236A1,US9468366B2,US20180249902A1,US20090112068A1,US9986901B2,US8088066B2,US20130245657A1,US20100097794A1,WO2009137017A2,US7967809B2,US8096945B2,US20090312610A1,US20180317752A1,US8317693B2,US9282878B2,US20100041955A1,US10045686B2,US20180271581A1,US8651704B1,US20100191062A1,US8394017B2,US20100292533A1,CN102573700A,US9955858B2,US8555892B2,US8292805B2,US8795162B2,US20140088371A1,US20190167111A1,US9510737B2,US9968262B2,US9072452B2,US20180036095A1,US20180228376A1,US9833295B2,US9308054B2,US9044161B2,US9636182B2,US10188298B2,US8870761B2,US9877644B2,US20130109910A1,US20110193484A1,US20130092421A1,US9931028B2,US20120232352A1,US8512237B2,CN102415869A,US9943295B2,US10004393B2,US20120059226A1,US9307897B2,US20140309499A1,US20120078060A1,US9050048B2,US9968346B2,US20130041229A2,US9949814B2,DE202010017638U1,US20120116170A1,US10105043B2,US20160030128A1,US10292784B2,US9833308B2,US20140323800A1,US8512234B2,US9888957B2,US9913682B2,US10028780B2,US20130018230A1,US20130021798A1,US20130267786A1,US9718130B1,WO2013044151A1,US20190143414A1,US10220445B2,US20180014900A1,US10052432B2,US20140364695A1,US9861349B2,US9907544B2,US20180000469A1,US20130102850A1,US10238462B2,US20190167378A1,US20140371536A1,US20130158345A1,US20130197313A1,US10117646B2,US8821385B2,US20190150786A1,US20130281784A1,US20170360423A1,US9826892B2,US20180064316A1,US20180064317A1,GB2505463A,US10292782B2,WO2014041172A1,US9867531B2,US20180132710A1,US20140179998A1,US20140202459A1,US20140228875A1,CN302536685S,USD752217S1,USD719652S1,US20140257039A1,US20140275790A1,US20160038032A1,US20140316211A1,US20160095506A1,US20160081833A1,US9808231B2,US20150018625A1,CN203591245U,USD745669S1,US8979745B2,US20160000305A1,US20190143006A1,US10226555B2,US20150157469A1,US10028649B2,US20180296082A1,USD809660S1,US10004392B2,US10092176B2,US9999345B2,US20150238070A1,US20190335988A1,US20170079518A1,US9980710B2,US20150285382A1,CN203898367U,US9918802B2,US20150297217A1,CN103925266A,US10172601B2,US10068173B2,USD753295S1,US9763743B2,US9986903B2,US9532706B2,US9918618B2,US20160066915A1,US10166016B2,US20170172555A1,US20190083079A1,US10028648B2,US20170300623A1,US10064613B2,US20160100751A1,US10098530B2,US20190049655A1,US20160151058A1,US20180280011A1,US9986988B2,US20180014842A1,US20160302657A1,US10130441B2,US20180125347A1,WO2016196788A1,US10045731B2,US20180116581A1,US20170007228A1,US10064611B2,US20170020621A1,US20180235592A1,US20170059400A1,US20180008138A1,US20190038273A1,US10092281B2,US9629529B1,US9814377B2,US20170181605A1,US20170181615A1,US20170181607A1,US20170181616A1,US20170231712A1,US20190076138A1,US20190150725A1,US20170303903A1,US10342525B2,US20170347871A1,US20180008368A1,US10278571B2,US10213271B2,US20180008137A1,US20180014721A1,US20180042596A1,US10219800B2,US20180078301A1,US10174933B2,US20180156448A1,US20190254512A1,US20180132970A1,USD846119S1,US20180206832A1,US20180228483A1,US20180235444A1,US20180263480A1,US20200107714A1,US20180317902A1,US20180317746A1,US20180328572A1,US20190150422A1,US20200008694A1,US20190133432A1,US20190365217A1,US20190150739A1,US20190190293A1,US20190223708A1,US20190343379A1,US20200046216A1,US20200069171A1,US20200253467A1,US20200337541A1"
13180,EP3922167A1,Camera and method for operating a camera,David Andreas Niederer|Manuel Aschwanden,Optotune Switzerland Ag,50,2021-12-15,,,Pending,,tunable lens|8,,,light field camera|1,"=HYPERLINK(""https://patents.google.com/patent/EP3922167A1/en"")",7,,"US20070109438A1,WO2013007612A1,US8944596B2,US20160249804A1"
13205,US20180153402A1,Portable retinography device,Gabriela Roxana Saidman|Guillermo Andres Monteoliva,Gabriela Roxana Saidman,-637,2018-06-07,2019-12-24,,Active,,biconvex lens|1,lens body|2,"contact lenses|2,contact lens|2",digital zoom|1,"=HYPERLINK(""https://patents.google.com/patent/US20180153402A1/en"")",7,"WO2020086693A1,US11147441B2","US5576780A,US20050174782A1,US20090093274A1,US20120320340A1,US20130083185A1,US20130128223A1,US9155466B2,US20160296112A1,US20160051142A1,US20160338587A1,US20180116509A1,US10188294B2,US20170035294A1,US20180092534A1,US20190117064A1,US20170303857A1"
13208,WO2020250048A1,Home oct with automatic focus adjustment,Amit Pascal|Gideon Goren-Gratzyani,Notal Vision Ltd.,60,2020-12-17,,2020-04-02,,,"focus lens|8,liquid lens|7",,,"telescope|9,imaging device|41","=HYPERLINK(""https://patents.google.com/patent/WO2020250048A1/en"")",7,"JP2021501673A,EP3675711A4,US10595722B1,US11435177B2,USD953535S1,USD950732S1,USD959669S1,USD950733S1,CN112168132B","US20130235344A1,US20110299034A1,US20130128223A1,US20180283846A1,US20170227350A1,WO2019092696A1,WO2019092697A1"
13342,US20160360113A1,Mechanism and a method for optical image stabilization,Björn Ardö,Axis AB,1,2016-12-08,2018-10-02,,Active,,single lens|1,,,digital zoom|2,"=HYPERLINK(""https://patents.google.com/patent/US20160360113A1/en"")",7,US11448894B2,"US6992700B1,US20060098267A1,US20060061660A1,US20080029708A1,US20090219402A1,US7978222B2,US20100202766A1,US20110262122A1,US20110150442A1,US8442392B2,US20130182325A1,US20130100304A1,US20130076924A1,US9185296B2,US9049375B2,US20120044368A1,US9332188B2,US20140139693A1,US20130077945A1,US20150085363A1,US9055208B2,US20140009631A1,US20140111650A1,US20150043076A1,US20150201128A1,US20150370040A1,US20160127646A1"
13406,JP2017022941A,"Vibrator driving device, vibration actuator including the same, and imaging apparatus",紘光 森田|Hiromitsu Morita|紘光 森田,Canon Inc,117,2017-01-26,2020-01-22,2016-07-14,Active,,focus lens|9,"elastic body|16,piezoelectric element|27",,imaging device|5,"=HYPERLINK(""https://patents.google.com/patent/JP2017022941A/en"")",7,"WO2021117404A1,US11496070B2,WO2020034182A1,CN111326208B,CN109818526B,JP2021019399A,JP2021092717A,JP2021179560A,CN111786593B","JP2007129804A,JP2015128367A"
13407,JP2017123708A,"Vibration type actuator controller, device including the same and vibration type actuator control program",山中　智明|Tomoaki Yamanaka|智明 山中,Canon Inc,26,2017-07-13,2020-08-26,2016-12-13,Active,,focus lens|3,"elastic body|2,piezoelectric element|5,piezoelectric actuator|1",,"autofocus|1,auto focus|1","=HYPERLINK(""https://patents.google.com/patent/JP2017123708A/en"")",7,"CN111779728B,JP2022099553A,CN112540678B",JP2015128367A
13410,JP2021092717A,"Drive control device, drive control system, lens device, drive control method and program",享浩 池田|Kiyohiro Ikeda|享浩 池田,Canon Inc,14,2021-06-17,,2020-12-11,Pending,,focus lens|2,"elastic body|2,piezoelectric element|1",,"autofocus|1,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/JP2021092717A/en"")",7,,
13418,JP2020052150A,Electronic apparatus with vibration device,昂平 上村|Kohei Kamimura|昂平 上村|真我 中島|Shinga Nakajima|真我 中島|敏弘 小川|Toshihiro Ogawa|敏弘 小川|貴純 瀬尾|Takasumi Seo|貴純 瀬尾|輝 渡邉|Teru Watanabe|輝 渡邉|豊人 野田|Toyohito Noda|豊人 野田,Canon Inc,11,2020-04-02,,2018-09-26,Pending,,"focus lens|2,shift lens|4","piezoelectric element|1,piezoelectric actuator|1",,"autofocus|1,auto focus|1,video cameras|1,imaging device|1,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/JP2020052150A/en"")",7,,"JPH10319298A,JP2013083866A,JP2018038421A,JP2014021265A,JP2015141232A,JP2017010024A"
13419,JP7187230B2,Electronic equipment with vibration device,敏弘 小川|真我 中島|貴純 瀬尾|輝 渡邉|昂平 上村|豊人 野田,Canon Inc,11,2020-04-02,2022-12-12,2018-09-26,Active,,"focus lens|2,shift lens|4","piezoelectric element|1,piezoelectric actuator|1",,"autofocus|2,auto focus|1,camera module|2,video cameras|1,imaging device|3,digital camera|6","=HYPERLINK(""https://patents.google.com/patent/JP7187230B2/en"")",7,,"JP2005062665A,JP2012237870A,JP2013083866A,JP2014186048A,US20160044232A1,JP2017010024A"
13470,JP6091650B2,Drive device and image equipment,川合　澄夫|澄夫 川合,Olympus Corp,76,2017-03-08,2017-03-08,,Active,,"focus lens|90,convex lens|1,single lens|1","polymer|1,elastic body|5,piezoelectric element|8",voice coil motor|7,"autofocus|7,auto focus|6,imaging device|6,digital camera|8,PDA|1","=HYPERLINK(""https://patents.google.com/patent/JP6091650B2/en"")",7,"JP6091650B2,US10424722B2,CN108184042B,JP7045877B2,CN111312027A,IL264367B,US10726719B1,CN109990224B,CN109991796B,JP7207151B2,CN111131573B,CN213581534U,CN213581531U,CN114114589B,CN112969014B,WO2022233289A1","JP2000194026A,JP2004120583A,US20050146633A1,JP2008029062A"
13471,JP7045877B2,"Image shake correction device, imaging system, and their control methods and programs",謙司 竹内,Canon Inc,4,2019-08-22,2022-04-01,2019-02-04,Active,,"focus lens|1,shift lens|1",,,imaging device|1,"=HYPERLINK(""https://patents.google.com/patent/JP7045877B2/en"")",7,"JP2020091355A,JP7233260B2,CN112369010B","JP2005189654A,JP2012208335A,JP2015075617A,JP2015194711A,US20160234440A1"
13487,US20170373244A1,"Piezoelectric material, piezoelectric element, liquid discharge head, liquid discharge apparatus, vibration wave motor, optical instrument, vibration apparatus, dust removing apparatus, imaging apparatus and electronic device",Hisato Yabuta|Toshihiro Ifuku|Takanori Matsuda|Takayuki Watanabe|Makoto Kubota|Tatsuo Furuta|Hidenori Tanaka,Canon Inc,71,2017-12-28,2020-07-28,,Active,,"focus lens|1,single lens|5","elastic body|4,piezoelectric element|116,piezoelectric actuator|1","chamber|3,oil|3",digital camera|2,"=HYPERLINK(""https://patents.google.com/patent/US20170373244A1/en"")",7,"CN109361972A,EP3567016A1,US10727395B2,US11272080B2","US20170155035A1,US10424722B2"
13488,US11119194B2,Laser radar device,Masashi Isono,Denso Corp,1,2019-02-07,2021-09-14,,Active,,convex lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/US11119194B2/en"")",7,"WO2018182812A2,US11009605B2,EP3698168A4,US11493601B2,WO2019135494A1,US11391823B2,WO2019165095A1,WO2019245614A2,US20190310468A1,US10502949B2,US11289873B2,US11579300B1,US11579258B1,DE112019005684T5,US10422881B1,US11181621B2,US11119195B2,WO2020117287A1,KR102263182B1,CN113075643A,US11422267B1,US11555895B2,CN113985385A","JPS5229603B2,JPS6462613A,JPH0792270A,JPH11326499A,US6400448B1,JP2002031685A,JP2011180103A,JP2015206590A,US20170155035A1,US10424722B2"
13515,US20160204336A1,"Piezoelectric ceramic, piezoelectric element, piezoelectric device and piezoelectric ceramic manufacturing method",Yasushi Shimizu|Tatsuo Furuta|Shinya Koyama|Hidenori Tanaka|Kanako Oshima|Makoto Kubota|Jumpei Hayashi,Canon Inc,61,2016-07-14,2017-04-04,,Active,,"focusing lens|1,single lens|6","elastic body|2,piezoelectric element|120,piezoelectric actuators|1","chamber|4,oil|3","video cameras|1,digital camera|2","=HYPERLINK(""https://patents.google.com/patent/US20160204336A1/en"")",7,"US20150255703A1,US20160204335A1,US9614141B2,US9887347B2,US9893268B2,US9917245B2,US10424722B2,CN110581211A,CN111138190A,CN113200744A,US11201571B2,US10868232B2,US11272080B2,US11515468B2,JP7142875B2,CN109485416B",US20160204335A1
13519,US20170155036A1,"Piezoelectric element, piezoelectric actuator and electronic instrument using the same",Makoto Kubota|Takanori Matsuda|Kaoru Miura,Canon Inc,233,2017-06-01,2018-02-06,,Active,,"plastic lens|1,variable lens|3","temperature resistance|1,piezoelectric element|122,piezoelectric actuators|31,piezoelectric film|132,piezoelectric actuator|55","chamber|7,cavity|1",imaging device|15,"=HYPERLINK(""https://patents.google.com/patent/US20170155036A1/en"")",7,"US20190058107A1,US10424722B2,WO2020011150A1,CN110891105A,CN111348909A,US20200209743A1,US10727395B2,US20200356001A1,US10914638B2,CN110086902B,KR102123650B1",
13555,WO2021197604A1,Imaging apparatus comprising a wide-angle imaging lens system and a large image sensor,Daniel Manssen|Yun Chiang Hsu|Andreas Brueckner,Huawei Technologies Co Ltd,65,2021-10-07,,2020-04-02,,,glass lens|33,"polymer|36,effective focal length|1,EFL|2,(EFL)|1",,camera module|1,"=HYPERLINK(""https://patents.google.com/patent/WO2021197604A1/en"")",7,,"US3922071A,JPH01250917A,US5886829A,EP1617240A1,US20090213476A1,US20090219630A1,US20100188553A1,US20180052385A1,JP2019066645A"
13605,JP2019136699A,"Vibratory equipment for dust removal, and imaging device",康志 清水|Koji Shimizu|康志 清水|松田　堅義|Takanori Matsuda|堅義 松田|小山　信也|Shinya Koyama|信也 小山|久保田　純|Jun Kubota|純 久保田|彰 上林|Akira Kamibayashi|彰 上林|香菜子 大志万|Kanako Oshima|香菜子 大志万,Canon Inc,21,2019-08-22,,,Pending,,single lens|2,piezoelectric element|83,"chamber|1,oil|2,liquid crystal|1","imaging device|11,digital camera|3","=HYPERLINK(""https://patents.google.com/patent/JP2019136699A/en"")",7,CN112439746B,"JPS57208259A,JP2013090495A,JP2013099736A"
13626,CN112351158A,"Imaging module, forming method thereof and lens assembly",桂珞|黄河,China Core Integrated Circuit Ningbo Co Ltd,132,2021-02-09,2022-12-09,2019-08-06,Active,,single lens|4,"piezoelectric element|134,piezoelectric film|11,piezoelectric actuator|1","voice coil motor|1,VCM |4","autofocus|1,auto focus|1,mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112351158A/en"")",7,WO2022233289A1,"US5490015A,US20010009112A1,CN1641461A,CN1837882A,CN101153948A,CN208921950U,CN109327580A"
13631,JP2018014256A,Vehicular lighting fixture and driving method of the same,真也 星野|Shinya Hoshino|真也 星野,Stanley Electric Co Ltd,92,2018-01-25,2020-04-22,2016-07-21,Active,,"convex lens|1,aspherical lens|1","piezoelectric actuators|12,piezoelectric actuator|9",,,"=HYPERLINK(""https://patents.google.com/patent/JP2018014256A/en"")",7,"WO2020071096A1,CN112066338A,WO2021176998A1","JP2009048786A,JP2012224317A,US20150369437A1,US20150176809A1,WO2015133302A1,JP2016120770A,JP2017097968A"
13632,JP2019145372A,Lighting appliance for vehicle,和也 本橋|Kazuya Motohashi|和也 本橋,Which Manufattouring,2,2019-08-29,2022-05-16,2019-02-22,Active,,"convex lens|8,glass lens|1",,,,"=HYPERLINK(""https://patents.google.com/patent/JP2019145372A/en"")",7,"KR20200068247A,US11230224B2,CN112628682B,TWI717218B,DE102020119939A1,CN111853699B,CN112882211B,US11519577B2","JPH07168095A,JP2001124986A,WO2009069468A1,JP3165336U,JP2017097968A,JP2017146600A"
13637,KR101916723B1,Lamp for vehicle and method for controlling the same,박상신|나태영,Lg Electronics Inc,-29,2018-07-05,2018-11-08,2017-09-12,,,transparent lens|1,,liquid crystal|1,"time of flight|8,automobiles|2,navigation|6,TOF|4,(TOF)|4","=HYPERLINK(""https://patents.google.com/patent/KR101916723B1/en"")",7,"US9383753B1,JP6517556B2,JP7155124B2,US10875496B2,KR20200125271A,US11198386B2,US11485197B2,US11315429B1",JP2014002908A
13638,DE102017111327A1,"Communication device for a vehicle, in particular for an autonomous or semi-autonomous vehicle",Sebastian Döhler|Marc Kaup|Jan-Henning Willrodt,Hella Gmbh And Co Kgaa,1,2018-11-29,,2017-05-24,Pending,,aspheric lens|1,,LC|1,telescope|1,"=HYPERLINK(""https://patents.google.com/patent/DE102017111327A1/en"")",7,DE102017120258A1,"US20060274288A1,DE102006045692A1,EP1916177B1,DE102010049436B4,DE102014011811A1,DE102014221389A1,DE102014226254A1,DE102015212758B3,DE102015222188B3,EP3171074A1"
13643,WO2019176876A1,Lamp unit,隆延 豊嶋|裕介 仲田,"Koito Seisakusho Co., Ltd.",1,2019-09-19,,2020-09-11,,,convex lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/WO2019176876A1/en"")",7,WO2021182231A1,"JP2014216087A,WO2015033764A1,JP2015174551A,JP2017204460A,WO2018021109A1"
13658,JP2018014285A,Vehicular lighting fixture,悠也 高橋|Yuya Takahashi|悠也 高橋,Stanley Electric Co Ltd,1,2018-01-25,,2016-07-22,Pending,,glass lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/JP2018014285A/en"")",7,"KR20190128570A,WO2021157495A1","JP2016031777A,JP2016120770A,JP2017204400A"
13659,KR101859701B1,Illumination lens system and illumination optical system,유재명|정성길|손채은,"Hyundai Eye Hl Co., Ltd.",3,2018-03-07,2018-05-18,2016-08-25,,,"biconvex lens|6,aspherical lens|6",EFL|1,,,"=HYPERLINK(""https://patents.google.com/patent/KR101859701B1/en"")",7,"KR102007250B1,HU1800222A1","JP2005134867A,JP2016120770A"
13661,JP2018198139A,Vehicular lighting fixture,真也 星野|Shinya Hoshino|真也 星野|聡史 鈴木|Satoshi Suzuki|聡史 鈴木,Stanley Electric Co Ltd,92,2018-12-13,2021-10-06,2017-05-23,Active,,"convex lens|1,aspherical lens|1","piezoelectric actuators|12,piezoelectric actuator|9",,,"=HYPERLINK(""https://patents.google.com/patent/JP2018198139A/en"")",7,"KR20190088012A,CN110094657A,US11221121B1","WO2005083493A1,DE102014224572A1,JP2016120770A,JP2016219206A"
13662,KR20200082303A,Optics device of head lamp and head lamp for vehicle using the same,오재용|주재영|염등원|김종국,Korea Institute Of Public Technology,1,2020-07-08,2020-08-04,2018-12-28,,,fresnel lens|2,,,,"=HYPERLINK(""https://patents.google.com/patent/KR20200082303A/en"")",7,KR102451117B1,"JP2006127819A,KR101015839B1,KR20100096398A,KR20150070816A,JP2016120770A"
13663,WO2021157495A1,Lamp unit,隆芳 佐藤|貴彦 本多,"Koito Seisakusho Co., Ltd.",-26,2021-08-12,,2021-01-29,,,"plano-convex lens|27,biconvex lens|12,glass lens|18,plano convex|42",,"chamber|2,liquid crystal|3",,"=HYPERLINK(""https://patents.google.com/patent/WO2021157495A1/en"")",7,,"JP2007052957A,JP2016091976A,JP2016120770A,JP2018014285A"
13668,JP2018197053A,Vehicle lamp fitting,真也 星野|Shinya Hoshino|真也 星野,Stanley Electric Co Ltd,92,2018-12-13,2022-04-05,2017-05-23,Active,,"convex lens|1,aspherical lens|1","piezoelectric actuators|14,piezoelectric actuator|7",,,"=HYPERLINK(""https://patents.google.com/patent/JP2018197053A/en"")",7,DE112019005190T5,"JP2011257022A,JP2014012493A,US20150176778A1,JP2016134357A"
13670,WO2021153338A1,Lighting device and vehicle lamp fixture,雄大 山口,"Stanley Electric Co., Ltd.",1,2021-08-05,,2021-01-19,,,single lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/WO2021153338A1/en"")",7,,"JP2016507135A,JP2016528671A,JP6312484B2,JP2016134357A,JP2017191760A,JP2018106825A,JP2019220605A,JP2020004517A,JP2020013890A"
13671,WO2021153342A1,Illumination device and vehicle lamp,雄大 山口|渡辺　敏光,"Stanley Electric Co., Ltd.",1,2021-08-05,,2021-01-19,,,single lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/WO2021153342A1/en"")",7,,"JP2016507135A,JP2016528671A,JP6312484B2,JP2016134357A,JP2017191760A,JP2018106825A,JP2019220605A,JP2020004517A,JP2020013645A"
13679,WO2021015184A1,Vehicular lamp and vehicular headlight,佐藤　典子|隆延 豊嶋|裕介 仲田,"Koito Seisakusho Co., Ltd.",-29,2021-01-28,,2020-07-21,,,convex lens|1,,liquid crystal|9,automobiles|2,"=HYPERLINK(""https://patents.google.com/patent/WO2021015184A1/en"")",7,,"JP2009277368A,JP2014053184A,JP2015053142A,JP2015064964A,WO2018022700A1,JP2018092761A,WO2019049589A1,JP2019038544A"
13682,JP6427851B2,Vehicle lighting,洋 平澤|洋 平澤,Stanley Electric Co Ltd,96,2016-05-16,2018-11-28,2015-10-21,Active,,"convex lens|1,aspherical lens|1,aspheric lens|2","piezoelectric element|3,piezoelectric actuators|140,piezoelectric actuator|25",,"automobiles|3,imaging device|4","=HYPERLINK(""https://patents.google.com/patent/JP6427851B2/en"")",7,"JP6236745B2,JP6455710B2,JP6606862B2,JP6565127B2,FR3044389A1,FR3047794B1,EP3488146B1,FR3064123B1,CN107166179A,JP7002897B2,CN109756652B,JP2021514100A,JP7151152B2,DE102019102134A1",
13687,JP6692141B2,Vehicle lighting,隆芳 佐藤|隆芳 佐藤,Which Manufattouring,1,2017-04-20,2020-05-13,2015-10-16,Active,,convex lens|1,,,automobiles|1,"=HYPERLINK(""https://patents.google.com/patent/JP6692141B2/en"")",7,"WO2019194276A1,JP7038595B2,JP7075299B2,DE102019108478A1,CN111469756B",
13688,JP2017134907A,Vehicular lighting fixture,真也 星野|Shinya Hoshino|真也 星野,Stanley Electric Co Ltd,92,2017-08-03,,2016-01-25,Pending,,"convex lens|1,aspherical lens|1","piezoelectric actuators|13,piezoelectric actuator|9",,,"=HYPERLINK(""https://patents.google.com/patent/JP2017134907A/en"")",7,,"JP2011157022A,JP2012227102A,JP2015153646A,JP2015230768A"
13691,JP6782559B2,Vehicle headlights,佐藤　典子|典子 佐藤,Which Manufattouring,2,2017-11-16,2020-11-11,2017-05-11,Active,,"plano-convex lens|3,plano convex|4",,chamber|5,,"=HYPERLINK(""https://patents.google.com/patent/JP6782559B2/en"")",7,"CN109416160A,WO2019082401A1,DE102017222078A1,JP2020205207A,CN110703429B,US11293623B1",
13695,JP6796993B2,Optical unit,秀忠 田中|秀忠 田中|村上　健太郎|健太郎 村上,Which Manufattouring,2,2018-05-10,2020-12-09,2017-10-24,Active,,"convex lens|7,aspherical lens|2",,chamber|1,navigation|1,"=HYPERLINK(""https://patents.google.com/patent/JP6796993B2/en"")",7,"JP6886821B2,KR101908308B1,JP6985082B2,TWI651489B,JP7025282B2,JP7053370B2,EP3859204A4,CN111076136B,WO2020080134A1,US20220349547A1",
13703,US20220390089A1,Laser phosphor illumination system using stationary phosphor fixture,Kenneth Li,Optonomous Technologies Inc,5,2022-12-08,,2020-11-02,Pending,,"focusing lens|1,micro lens|1,single lens|1",,cavity|1,,"=HYPERLINK(""https://patents.google.com/patent/US20220390089A1/en"")",7,,
13704,DE102020100762A1,"Lighting device for a motor vehicle, in particular high-resolution headlights",Bernd Fischer|Rainer Kauschke|Alexander Klarius|Gerhard Kloos|Susanne Köhler|Alexander Schwan,Hella Gmbh And Co Kgaa,1,2021-07-15,,2020-01-15,Pending,,biconvex lens|2,,,depth of field|8,"=HYPERLINK(""https://patents.google.com/patent/DE102020100762A1/en"")",7,,"DE102013110272A1,US20160347236A1,DE102014210500A1,DE102016218058A1,DE102017105888A1,US20190086051A1,US20190179116A1,DE102018108927A1,DE102018008760A1"
