Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
1635,JP2020525821A,Adaptive lens,クレイン、ピエール|カルタショフ，ウラジミール|タラロン、ニコラ,Polight ASA,415,2020-08-27,,2018-06-28,Pending,"t lens|1,T-lens|1","adjustable lens|3,focusing lens|2,focus lens|1,non-fluid lens|3,polymer lens|1,tunable lens|2,variable focus lens|1","polymer|14,curved substrate|1,pzt film|3,piezoelectric film|5,lens body|45,piezoelectric actuator|3","chamber|1,flexible membrane|3,voice coil motor|2,cavity|7,VCM |1","depth of field|1,mobile phones|2,mobile phone cameras|2,telescope|1,AR|1","=HYPERLINK(""https://patents.google.com/patent/JP2020525821A/en"")",1,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1",
1731,US20170160442A1,Tunable microlens with a variable structure element,John Phair|Thomas Spatscheck|Vladimir Kartashov,Polight ASA,345,2017-06-08,2019-11-12,2015-07-17,Active,polight|1,"focus lens|1,deformable lens|24,micro lens|2,polymer lens|2,tunable lens|1,tunable microlens|14","polymer|8,piezoelectric element|5,piezoelectric actuators|7,lens body|27,piezoelectric actuator|10","oil|1,cavity|1","auto focus|3,camera module|2,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US20170160442A1/en"")",1,"US20170075042A1,US11125979B2,US11366294B2,WO2022207643A1,US7017775B2,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,RU2746857C1","US20120170134A1,CN103558654A"
1733,EP3754733A1,Piezoelectric actuator and microfluidic device,Ardavan Shabanian|Hans Rainer Stork|Anjan Bhat Kashekodi|David Stork|Peter Woias|Frank Goldschmidtböing,Albert Ludwig's University Of Freiburg,110,2020-12-23,,2019-06-19,Pending,,"tunable lens|1,adaptive lens|2","polymer|1,piezo elements|1,piezoelectric element|56,piezoelectric actuators|1,piezoelectric actuator|47",chamber|4,,"=HYPERLINK(""https://patents.google.com/patent/EP3754733A1/en"")",1,"WO2022207643A1,CN113162462A","US20060119218A1,DE102005038483B3,US20100327702A1,WO2013173495A1,WO2019099013A1"
1850,WO2017170046A1,Focusing mechanism and imaging module,慶一 菱沼,"Fujifilm Co., Ltd.",148,2017-10-05,,2016-03-29,,,focusing lens|2,"polymer|1,elastic body|18,piezoelectric element|2,piezoelectric actuators|6,piezoelectric film|3,piezoelectric actuator|17","voice coil motor|1,VCM |1",,"=HYPERLINK(""https://patents.google.com/patent/WO2017170046A1/en"")",1,"WO2019181455A1,CN110365247A,CN112825542A,CN112825321B,CN111399164B","JP2004001209A,WO2009060575A1,JP2012163415A"
1988,CN111033321A,Lens assembly for optical image stabilization and focus adjustment,皮埃尔·克雷恩|弗拉基米尔·卡尔塔晓夫|珍妮·塔帕尼·凯皮奈恩|尼古拉斯·塔拉罗恩|拉尔斯·亨利克森,Polight ASA,128,2020-04-17,,2018-06-28,Pending,,"adjustable lens|1,deformable lens|1,flexible lens|3,refractive lens|1,transparent lens|3,non-fluid lens|6,tunable lens|2","polymer|15,piezoelectric film|2,lens body|81,piezoelectric actuator|1","oil|1,cavity|1","autofocus|2,auto focus|3,mobile phones|2,telescope|7,(OIS)|1,OIS|10,AR|1","=HYPERLINK(""https://patents.google.com/patent/CN111033321A/en"")",1,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1","CN101688976A,US8072689B2,JP2009271095A,CN105005103A,US20150043094A1,CN105723251A,WO2015091836A1"
2077,ES2561756T3,Deformable polymeric lens,Lars Henriksen,Polight ASA,188,2016-02-29,2016-02-29,2013-03-18,Active,,"adjustable lens|9,deformable lens|47,flexible lens|1,polymeric lens|2,adaptive lens|1","polymer|89,transparent layer|1,thin, flexible glass surface|1,flexible glass surface|3,lens body|89","oil|49,cavity|4","autofocus|9,auto focus|6,camera module|1,mobile phones|2,digital camera|1,webcams|1,PDAs|2","=HYPERLINK(""https://patents.google.com/patent/ES2561756T3/en"")",1,"US10064545B2,US10437005B2,PT3170038T,WO2016118423A1,GB2542638A,WO2017120475A1,JP2020525821A,WO2019002565A1,KR20200022489A,CA185871S,EP3709079B1,WO2020262430A1,TWI704389B",
2095,WO2019002565A1,A transparent optical device element comprising means for selectively transmitting electromagnetic radiation,Lars Henriksen|Nicolas Tallaron|Pierre Craen,Polight ASA,1091,2019-01-03,,2017-06-30,,"polight|7,constant field of view|1,TLens®|5,Polight |7","deformable lens|24,flexible lens|1,non-fluid lens|1,polymer lens|1","polymer|32,curved substrate|2,aspheric shape|2,thin, flexible glass surface|1,flexible glass surface|1,piezoelectric actuators|1,lens body|66","oil|9,voice coil motor|1,VCM |4","autofocus|2,auto focus|4,camera module|1,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2019002565A1/en"")",1,,"WO2008035983A1,WO2008150817A1,US20130293772A1,EP2781939A1"
2101,JP2021524936A,Optical element with stress distribution support structure,ヘンリクセン、ラース|カルタショフ，ウラジミール|タパニ キルピネン、ジャン|タパニ キルピネン、ジャン,Polight ASA,924,2021-09-16,,2019-05-24,Pending,"tlens|2,TLens®|1,TLens|2,T Lens|2","adjustable lens|2,deformable lens|3,transparent lens|15,non-fluid lens|3,polymer lens|2","polymer|27,pzt film|2,piezoelectric actuators|7,piezoelectric film|2,lens body|47,piezoelectric actuator|7","oil|2,cavity|10","autofocus|3,auto focus|3,camera module|1,mobile phones|4,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/JP2021524936A/en"")",1,,
2146,WO2016009078A1,A tunable microlens with a variable structure element,John Phair|Thomas Spatscheck|Vladimir Kartashov,Polight ASA,244,2016-01-21,,2014-07-18,,,"focus lens|1,deformable lens|24,micro lens|2,polymer lens|2,tunable lens|1,tunable microlens|15","polymer|8,piezoelectric element|4,piezoelectric actuators|7,lens body|27,piezoelectric actuator|10","oil|1,cavity|1","auto focus|3,camera module|2,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/WO2016009078A1/en"")",1,"WO2018154139A1,WO2019002448A1,WO2019224367A1,US7017775B2,ES2561756T3,CN110132502B,TWI704389B,RU2746857C1","US20100208357A1,US20070284971A1,US20100118413A1,US20100165475A1,EP2246717A1,US20140104696A1,EP2465816A1,CN103558654A"
2190,CN113287049A,Image capture lens,权德根,Lg Innotek Co Ltd,109,2021-08-20,,2020-01-07,Pending,,"auto-focus lens|1,focus lens|6,focal lens|3,liquid lens|39,variable lens|2,variable focus lens|6",effective focal length|4,"oil|1,voice coil motor|3,cavity|10","autofocus|1,auto focus|3,camera module|20,mobile phones|1,(OIS)|1,OIS|5","=HYPERLINK(""https://patents.google.com/patent/CN113287049A/en"")",1,"CN113741007A,CN114114646A","JP2009216946A,CN101620311A,CN102340624A,CN108780498A,CN106125267A,KR20180099148A"
2352,CN112825542A,Imaging module,桂珞,China Core Integrated Circuit Ningbo Co Ltd,106,2021-05-21,,2019-11-20,Pending,,single lens|1,"piezoelectric element|128,piezoelectric film|7",VCM |3,"autofocus|1,auto focus|1,mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112825542A/en"")",1,,
2353,CN112825321B,Manufacturing method of imaging module,桂珞,Ningbo Semiconductor International Corp,106,2021-05-21,2022-03-22,2019-11-21,Active,,single lens|1,"piezoelectric element|75,piezoelectric film|7",VCM |2,"mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112825321B/en"")",1,,"CN101153948A,CN105556372A,WO2018077751A1,CN107395056A"
2410,CN110418984A,The low piezoelectric actuated optical element of wavefront error,弗拉基米尔·卡尔塔晓夫|皮埃尔·克雷恩,Polight ASA,397,2019-11-05,2021-11-30,2018-02-27,Active,"polight|1,poLight|1","deformable lens|5,flexible lens|1,transparent lens|12","polymer|11,piezoelectric actuators|45,piezoelectric film|1,lens body|17,piezoelectric actuator|15",oil|2,"camera module|1,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/CN110418984A/en"")",2,WO2021140160A1,"US20100208357A1,CN101517453A,US20100182703A1,US20140104696A1,US20120104898A1,WO2013120800A1,EP2713196A1,US20150310243A1,WO2016009079A1"
2444,US9699370B2,Apparatus and method comprising deformable lens element,Ynjiun P. Wang|Chen Feng|William H. Havens|Jianhua Li,Hand Held Products Inc,123,2016-03-24,2017-07-04,2015-12-03,Active,,"deformable lens|248,convex lens|10,plano convex|1,variable lens|1,adaptive lens|6",polymer|33,cavity|26,"auto focus|4,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US9699370B2/en"")",2,"WO2019147003A1,US7697214B2,US7948683B2,US8596542B2,US8064142B2,US7646544B2,US9164202B2,US20070063048A1,US8027095B2,US9041851B2,US7813047B2,US8027096B2,KR101210116B1,US7918398B2,EP2174360A4,EP2034338A1,US8718313B2,KR101403676B1,US8646689B2,KR101372042B1,WO2010015093A1,US7765772B2,KR101472802B1,EP2382502B1,US8908995B2,US8134116B2,US8659835B2,US8699141B2,EP2239793A1,US8305691B2,US8282004B2,US8226009B2,US8038066B2,US10130246B2,US10524645B2,US10595714B2,US9474440B2,US9418269B2,US8256678B2,US8596543B2,CN102203800B,US9182521B2,US8600167B2,US9047531B2,US8366002B2,EP2239600A1,CN101865755B,JP5824791B2,WO2012027851A1,WO2012048261A2,JP2014500522A,US10663714B2,US9706908B2,US9878101B2,US8387881B2,WO2012075608A1,US8561903B2,US9418270B2,US10517464B2,US20130314587A1,US9553254B2,US8537245B2,TW201250288A,CN102186011A,US8640960B2,US8636215B2,US8985459B2,US8646692B2,US8608071B2,US11116695B2,JP6095678B2,US8947590B2,US10498933B2,US20190361194A1,US8881983B2,US8628013B2,US20130208238A1,US8900300B1,US9876160B2,US8777108B2,WO2013158456A1,US9779546B2,US9007368B2,US10007858B2,US9251392B2,US8978983B2,US9761790B2,US10049245B2,US8978981B2,EP2682814A1,US10321127B2,WO2014077931A2,US9523797B2,US9939259B2,US20140104413A1,US9590193B2,CN103780847A,US9147096B2,CN103837979B,WO2014110495A2,JP6453841B2,US9080856B2,US9667935B2,US9949623B2,US9037344B2,US8918250B2,US9930142B2,US10228452B2,US9104929B2,US9636003B2,US8985461B2,US10064541B2,US9672398B2,US9572901B2,US8870074B1,US9943218B2,EP2860556A1,US9530038B2,US9968242B2,US10690816B2,US9575221B2,US9373018B2,WO2015112747A2,US10139495B2,EP3100079A1,US9665757B2,KR102274385B1,US11066745B2,US9412242B2,US9258033B2,US9224022B2,US11234581B2,WO2015171732A1,AU2015277207B2,US9478113B2,EP3689219A1,US9310609B2,EP3175292B1,US9823059B2,JP6665164B2,US20160062473A1,US10810530B2,EP3001368A1,US10775165B2,US9779276B2,US10810715B2,US9443222B2,EP3009968A1,US10909490B2,US10060729B2,US9752864B2,US9897434B2,US9557166B2,US9762793B2,US10269342B2,EP3016023B1,CN204256748U,US9924006B2,US10810529B2,US20160125217A1,US9984685B2,US9767581B2,US10509619B2,US10176521B2,US10438409B2,US9761096B2,WO2016100173A1,US10275088B2,US9743731B2,US9678536B2,US10317474B2,US20160180713A1,US20160180594A1,US10296259B2,US9727769B2,US9564035B2,US10191514B2,US10049246B2,US10635876B2,US9679178B2,US10552786B2,US9652653B2,US9774940B2,US20160189447A1,US10621538B2,US9843660B2,US20160189284A1,US11244264B2,US20160189270A1,US9898635B2,US9230140B1,US9685049B2,US10108832B2,US11257143B2,US9830488B2,US10152622B2,US9879823B2,US9811650B2,US10049290B2,US9734639B2,CN204706037U,EP3358441B1,WO2016112034A2,US10061565B2,US10120657B2,US11081087B2,US20160204623A1,US10262660B2,US10402038B2,US9997935B2,US20160203429A1,US9612362B2,US9861182B2,US9358103B1,US10121466B2,US10376181B2,US9390596B1,CN204795622U,US10078207B2,US9250712B1,US20160292477A1,US9843794B2,US9930050B2,US9852102B2,US9693038B2,US9521331B2,US20160314294A1,US10401611B2,US10038716B2,US10401436B2,US9891612B2,US9954871B2,US10007112B2,US9978088B2,WO2016187124A1,US9786101B2,US10360728B2,USD771631S1,US9507974B1,US10354449B2,US10066982B2,US9892876B2,US9949005B2,US20160377414A1,US9857167B2,US9835486B2,CN106332252A,US10345383B2,EP3118576B1,US20170017301A1,US10094650B2,US9488986B1,US10467513B2,US9853575B2,US9911023B2,KR20180048694A,US10410629B2,US9781681B2,CN206006056U,US9798413B2,US11282515B2,US9490540B1,US9781502B2,US9659198B2,US9652648B2,CN205091752U,BR112018005282A2,US9646191B2,US10373143B2,US10134112B2,US10312483B2,US9767337B2,US20170094238A1,US9844956B2,US9656487B2,US10146194B2,US9727083B2,US9876923B2,US9684809B2,US10395116B2,US10249030B2,US10397388B2,US10129414B2,US10026377B2,US9680282B2,US10192194B2,US10225544B2,US9697401B2,JP6995749B2,US9864891B2,US10282526B2,US10064005B2,US9935946B2,CN106899713B,US9729744B2,US10325436B2,US9727840B2,US9805343B2,WO2017120475A1,US10026187B2,US10859667B2,US9945777B2,US10235547B2,US10025314B2,CN205880874U,US9990784B2,EP3419497A4,US9674430B1,WO2017160792A1,EP3220369A1,US11125885B2,US10394316B2,US20170299851A1,EP3232367B1,US10055625B2,US10185906B2,US9727841B1,US10183500B2,US10339352B2,AU2017277989B2,US9940721B2,US10306051B2,US10163216B2,US9990524B2,US9955099B2,JP7000353B2,US9876957B2,US9864887B1,US10085101B2,US9662900B1,CN107622217A,CN107622218A,US10896403B2,US10714121B2,US9902175B1,US9919547B2,US11157869B2,US10640325B2,US10372954B2,US9940497B2,US10384462B2,US10685665B2,DE102017119517A1,US10158834B2,US10286694B2,US10042593B2,US9805257B1,US9946962B2,US10484847B2,US9881194B1,US10375473B2,US9701140B1,US9785814B1,US9931867B1,US10181321B2,US9936278B1,EP3528747B1,CN107995386B,US9892356B1,US10114997B2,US10022993B2,US10909708B2,CN108616148A,US10395081B2,US10979240B2,US10740855B2,US10163044B2,US10044880B2,US10304174B2,US10237421B2,CN108256367A,CN108259702B,US9827796B1,US10652403B2,US10468015B2,CN108304741A,US11042834B2,US10263443B2,US9802427B1,CN113727023A,US10350905B2,US9849691B1,CN108363932A,US10158612B2,US10984374B2,US10252874B2,US9908351B1,US10195880B2,US10737911B2,US10105963B2,CN108537077A,US11047672B2,US10780721B2,US10798316B2,US10223626B2,US9937735B1,US10463140B2,US10810541B2,US10549561B2,CN108859447B,US10438098B2,US10523038B2,US10732226B2,US10592536B2,US9984366B1,US10852458B2,US10710386B2,US10035367B1,US10977594B2,US10644944B2,US10778690B2,US10127423B1,US10216969B2,US10264165B2,US10867141B2,US10956033B2,US10733748B2,US10650631B2,US10255469B2,DE102017213098A1,CN109308430A,US10099485B1,US10373032B2,CN109388981A,CN109390994A,CN109424871A,US10884318B2,US10399359B2,US10372389B2,US10756900B2,USD826485S1,US10621470B2,US10245861B1,US10728445B2,US10884059B2,US10654287B2,US10084556B1,US10293624B2,US10399369B2,US10679101B2,US10210364B1,US10181896B1,US10427424B2,US10369823B2,US10369804B2,US10399361B2,US10654697B2,US10232628B1,US10703112B2,US10756563B2,US10323929B1,US10773537B2,US10834283B2,US10546160B2,US10795618B2,US10803264B2,US10809524B2,US10731963B2,US10897150B2,JP2019139223A,US10809949B2,US10962791B1,US11245065B1,US10914871B2,TW201942599A,CA3095098A1,US10584962B2,US10434800B1,CN108990091B,US10754123B2,US11256331B1,CN111736244B,CN110083206B,US20210096319A1,US11139755B2,CN111266646B","US1269422A,US2062468A,US2300251A,US3161718A,US3305291A,US3583790A,GB1327503A,US3761157A,US3778170A,US4312709A,US4191594A,US4134393A,US4289379A,US4210121A,US4261655A,US4407567A,US4249516A,US4487659A,US4514048A,US4818847A,US4783155A,JPS60101501A,JPS60114802A,US4784479A,US4802746A,US5734153A,JPS62148903A,DE3644225A1,US4783153A,JPH01140118A,JPH0212518A,US5150234A,US5841121A,JPH02243918A,US5278399A,JPH03206420A,US5091801A,US5337361A,US5243655A,US5489158A,US5337361C1,US5880453A,US5471533B1,US5471533A,US5710419A,US5113445A,US5393965A,US5646389A,US5866888A,US5401944A,CN1077289A,US5199084A,US5331176A,US5305356B1,US5305356A,US5307423A,US5317388A,US5579487A,US5597997A,US5428212A,US5291243A,US5396144A,US5574598A,US5389222A,US5513264A,US5659167A,US7065344B2,US6723929B2,US6493151B2,CN1189219A,US5774274A,US5731909A,US20040008419A1,US6930838B2,US6038080A,US20010040735A1,US6246528B1,WO1996038744A1,US5877487A,US5684637A,US5742263A,US6475639B2,US6109852A,JP3206420B2,JPH09230252A,DE19706274A1,US5917657A,US5917171A,US5818023A,US6081388A,US5834754A,US5793033A,JPH10144975A,US6594759B1,US6175922B1,US8016189B2,US5917913A,US7635084B2,US6282656B1,US8225089B2,US6376971B1,US6123261A,US5892625A,WO1999018546A1,USRE39874E1,WO1999018456A1,US20050002113A1,US6369954B1,US6669093B1,US6123263A,US6399954B1,US7169822B2,US6762210B1,US7789013B2,US20060077562A1,US7594726B2,US20080008600A1,CN1776459A,US20060250699A1,US20080007689A1,US5973852A,US7107246B2,US7089214B2,US6850916B1,US6188526B1,US6437925B1,US6512218B1,JP2010170561A,WO2000058763A1,US20020066851A1,US6449081B1,US7064472B2,US7224106B2,US6812624B1,WO2001022148A1,US7296751B2,US7270274B2,US7533824B2,US6832725B2,US7878403B2,US6212015B1,US6743903B1,US6702483B2,US6628040B2,US6808114B1,US6806988B2,US6809462B2,US6586859B2,US6368954B1,US7027683B2,US6529620B2,US8181338B2,US7744646B2,US6806621B2,US6747806B2,US6882086B2,US6891317B2,US6538823B2,US6542309B2,US7193794B2,US6540375B1,US6545815B2,CN1407353A,US6545816B1,US7826144B2,US6715876B2,WO2003044588A1,WO2003069380A1,WO2003071335A2,US6889904B2,US20060076540A1,WO2004027489A1,WO2004038480A1,WO2004050334A1,WO2004051323A1,US20070106377A1,WO2004072689A2,WO2004077126A1,US6936809B2,WO2004097495A1,US6934090B2,WO2004099830A1,WO2004099845A1,WO2004099844A1,WO2004099829A2,US7043153B2,WO2004102252A1,WO2004102250A1,WO2004102253A1,WO2005003843A1,WO2005003842A1,WO2005006312A2,WO2005006029A1,US7018862B2,US7364081B2,WO2005069042A1,WO2005069043A1,WO2005069044A1,WO2005071359A1,US7296749B2,WO2005073762A1,DE102005013889A1,JP2005283750A,US7440193B2,US20090086331A1,US7433586B2,JP2006058405A,US20090108072A1,US8196842B2,US7293712B2,US7922088B2,US7671514B2,EP1674892A1,US7909257B2,US7568628B2,US20110163166A1,US8146820B2,US7611060B2,US7416125B2,US20100103542A1,WO2006121659A1,US20070030573A1,US20070063048A1,US20070156021A1,US8027095B2,US7717343B2,US7813047B2,US20120248195A1,US9134464B2,US9207367B2,CN102436018A,US20140168787A1,US8027096B2,US20160054483A1,WO2008076399A2,US8505822B2,US8687282B2,US20080245872A1,US7918398B2,US8292183B2,US20090072037A1,US8261992B2,US7946493B2,US7896249B2,JP2010157222A,US8083148B2,US8282004B2,US8305691B2,US8038066B2,US8226009B2,US8256678B2,US20110036908A1,US8596543B2,US20110163165A1,US8366002B2,US8333323B2"
2502,CN109917555A,A kind of micro-lens array device of achievable integration imaging 2D/3D conversion,彭玉颜|温新竹|杨雪婷,Which Mr. University,101,2019-06-21,,2019-04-02,Pending,,plano convex|3,squeezed|5,oil|2,,"=HYPERLINK(""https://patents.google.com/patent/CN109917555A/en"")",2,"CN110501816A,CN110850301A","JPS6277794A,US7369723B1,CN2580862Y,CN101632030A,CN101802493A,CN101144913A,CN101246226A,KR20100112902A,US20110038044A1,JP2011090054A,CN102520558A,CN102879900A,CN103217849A,US20150092267A1,CN103728678A,CN104122672A,TWI624695B,CN108732661A"
3079,US10928656B1,Systems and methods for actuation of asymmetric optical elements,Katherine Marie Smyth|Andrew John Ouderkirk|John Cooke,Facebook Technologies Llc,189,2021-02-23,2021-02-23,2018-05-30,Active,,"adjustable lens|39,adjustable-focus lens|17,focus lens|2,deformable lens|7,convex lens|1,plano-convex lens|1,plano-concave|1,plano convex|1,fresnel lens|1,liquid lens|20",polymer|9,"chamber|6,cavity|6","depth information|1,head-mounted devices|2,HMD|2,AR|3,VR|3","=HYPERLINK(""https://patents.google.com/patent/US10928656B1/en"")",2,"US11048075B1,US11209649B1,US11245065B1,CN107861247B,CN111077670B,US11256331B1","US3797922A,US5225244A,US5663779A,US6420441B1,US20080291394A1,US20030003295A1,US20030083433A1,US7118219B2,US20060024976A1,US20110075096A1,US20080088793A1,US20080123049A1,US20100238400A1,US20080144185A1,US20080170299A1,US20080171431A1,US20080290435A1,WO2008156166A1,US20090015786A1,US20110176105A1,US20100202054A1,US20110179861A1,US20120029416A1,US20100075056A1,WO2010104904A2,US20120170920A1,US20110085131A1,US8210678B1,US20120041553A1,US20120087015A1,US20120092775A1,US20140312737A1,US20120229754A1,US20140300857A1,US20150116656A1,US20130300635A1,US20140153102A1,US20160004099A1,US20150323812A1,US20150146161A1,US20170045649A1,US20170160600A1,US20170317269A1,US20160187985A1,US20170184848A1,US20170192595A1,US20180255250A1,US20180275394A1,US20180335649A1,US20170336641A1,US20190243123A1,US10754145B1,WO2019183431A1,US20190296218A1,US10698224B1,WO2019190887A1,US20190302479A1"
3245,WO2016009079A1,Piezoelectrically actuated optical lens,Pierre Craen|John Phair|Nicolas Tallaron,Polight ASA,985,2016-01-21,,2014-07-18,,"polight|2,TLens®|3,poLight|2","focus lens|1,deformable lens|27,tunable lens|3,tunable microlens|5,tunable optical lens|2","polymer|6,norway|1,piezoelectric actuators|123,lens body|45,piezoelectric actuator|8",oil|1,"auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/WO2016009079A1/en"")",2,"WO2018154139A1,US7017775B2,ES2561756T3,JP2020525821A,JP2021524936A,CN110132502B,TWI704389B,RU2746857C1","US20110038028A1,US20120170134A1,US20140104696A1"
3401,US11002854B2,Lens assembly with integrated feedback loop and time-of-flight sensor,Andreas Weber|Laurens Nunnink|Rene Delasauce|William Equitz,Cognex Corp,117,2019-01-10,2021-05-11,2017-12-29,Active,,"auto-focus lens|4,focusing lens|1,focus lens|2,liquid lens|21,variable lens|9,variable focus lens|2",,,"autofocus|6,auto focus|13,depth of field|1,time of flight|65","=HYPERLINK(""https://patents.google.com/patent/US11002854B2/en"")",2,"US11263765B2,JP2019135464A,DE102018105301B4,US10951809B2,DE102019130963B3","US5424772A,JPH0527165A,US6081388A,US5973852A,US6188526B1,US7296746B2,US6344930B1,US20010050758A1,US20030095238A1,US8035624B2,JP2004029685A,JP2006520007A,WO2004083899A2,US20040228003A1,US20050058337A1,US6898021B1,US20080231966A1,US7453646B2,US20100039709A1,US20080055425A1,US7710535B2,US20060047039A1,US20080062529A1,US20060257142A1,JP2009505543A,WO2007020451A2,US8027095B2,US7382545B2,US20070170259A1,US20070216851A1,US7466493B2,US7490576B2,US7436587B2,EP1837689A1,US7742075B2,US7755841B2,US20080273760A1,US20080277480A1,US20080277477A1,US8072689B2,US20090302197A1,US20090072037A1,US7855838B2,US8169709B2,US20090141365A1,US20090162601A1,US8203628B2,US20110205340A1,US8363149B2,US8284275B2,US20110176221A1,US20110274372A1,US20100231783A1,US20100243862A1,US20120281295A1,US8154805B2,US20100276493A1,US20120200764A1,US20100322612A1,US20120261474A1,US8545555B2,US20110158634A1,US20130021087A1,JP2011218156A,US20110229840A1,US8405680B1,US8381976B2,CN102564338A,US20120037705A1,US20120062725A1,US8548270B2,US8983233B2,US20120092485A1,US20120105707A1,US8472122B2,US20120143004A1,US20120160918A1,US20120261551A1,US9270974B2,US8576390B1,US8794521B2,US20140183264A1,US20140268361A1,US20150260830A1,US20160306046A1,US9805454B2,US20160127715A1,CN104315995A,US20160292522A1,US20160375524A1,CN105827933A,US9760837B1,CN105807285A,CN107454311A"
3410,US20170075042A1,Transparent optical device element,Lars Henriksen,Polight ASA,280,2017-03-16,2019-05-14,2016-10-14,Active,polight|1,"adjustable lens|10,deformable lens|46,flexible lens|1,polymer lens|1,adaptive lens|1","polymer|98,thin, flexible glass surface|1,flexible glass surface|3,lens body|90","oil|51,cavity|4","autofocus|8,auto focus|9,camera module|1,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US20170075042A1/en"")",2,"US10064545B2,WO2016003367A1,CN106687830B,WO2016118423A1,GB2542638A,US10838116B2,JP2018021981A,WO2019002448A1,US20200204740A1,WO2019002565A1,CA185871S,EP3709079B1,WO2020262430A1,TWI701474B,TWI704389B","US20170160442A1,US10001629B2"
3414,EP3586175A1,Low wavefront error piezoelectrically actuated optical element,Vladimir Kartashov|Pierre Craen,Polight ASA,524,2020-01-01,,2018-02-27,Pending,"polight|1,TLens®|1,poLight|1","deformable lens|6,refractive lens|2,transparent lens|13,tunable microlens|2","polymer|11,norway|1,piezoelectric actuators|66,lens body|26,piezoelectric actuator|16","oil|1,cavity|3","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/EP3586175A1/en"")",2,CN114981680A,
3415,KR20210013176A,Optical element with stress distribution support structure,라스 헨릭센|블라디미르 카타쇼브|잔느 타파니 킬피넨,Polight ASA,1039,2021-02-03,,2019-05-24,,"tlens|2,polight|1,TLens®|1,TLens|2,T Lens|1,poLight|1","adjustable lens|2,autofocus lens|1,deformable lens|4,refractive lens|2,micro lens|4,transparent lens|15,non-fluid lens|1,polymer lens|2,tunable lens|1","polymer|18,norway|1,pzt film|1,piezoelectric actuators|8,lens body|46,piezoelectric actuator|6",cavity|4,"autofocus|3,auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/KR20210013176A/en"")",2,"DE102019112224A1,CN113192994A",
3476,CN112925052A,Focal length adjustable lens based on dielectric elastomer driver and preparation method thereof,江亮|王玉浩|周彦粉|刘占旭|周邦泽|李晨晨|周奉磊|陈韶娟,Qingdao University,126,2021-06-08,,2021-01-29,Pending,,"adjustable lens|17,liquid lens|1,tunable lens|5","polymer|2,elastic body|2,lens body|22","electrowetting|1,cavity|34","depth of field|3,digital camera|2","=HYPERLINK(""https://patents.google.com/patent/CN112925052A/en"")",2,,"CN101238395A,US20080112059A1,US20090021823A1,CN102947730A,WO2016133278A1,CN106896432A,CN109810514A,CN111948777A,CN112014911A"
3487,US10007034B2,Auto focusing device,Ki-Uk Kyung|Bong Je Park|Sang-Youn Kim|Sae Kwang Nam|Sun Tak Park|Sung Ryul Yun,Electronics And Telecommunications Research Institute Etri,120,2017-03-09,2018-06-26,2016-03-18,Active,,"focusing lens|1,convex lens|20,transparent lens|1,liquid lens|6,polymer lens|2","polymer|19,piezoelectric element|5,lens body|51",liquid crystals|2,"microscopes|4,telescope|10","=HYPERLINK(""https://patents.google.com/patent/US10007034B2/en"")",2,"US20190187471A1,CN112014979B","US20020118464A1,US20070279732A1,KR20090081124A,KR100935830B1,US20100208194A1,US20100231783A1,US20150036474A1,US20150043094A1"
3617,CN112334827A,"Shake correction device, driving device, imaging device, and electronic device",中田哲博|中丸启|后藤义夫|武井智哉|江嶋一行,Sony Corp,138,2021-02-05,,2019-07-01,Pending,,autofocus lens|2,"polymer|12,autofocus actuator|10,piezoelectric actuator|2","oil|3,liquid crystal|1","autofocus|13,auto focus|13,imaging device|9","=HYPERLINK(""https://patents.google.com/patent/CN112334827A/en"")",2,CN112965318A,"JP2006245642A,US20070041721A1,JP2007140169A,JP2007192847A,US20070279497A1"
